timestamps,pos_com_hist,pos_clear_hist,angmom_wb_hist,heading_vec_hist
9.740010976791382,[1.01732854 2.05390402 0.65828819],[ 1.08552175  2.06019356 -0.01236445],[ 1.07819384 -0.27188476  0.15736298],[-0.56711472 -0.49079618  0.        ]
9.745012044906616,[1.01414097 2.05512131 0.66161726],[ 1.08304181  2.05797835 -0.01196663],[1.4126357  0.0867586  0.39710709],[-0.56910545 -0.48848642  0.        ]
9.750018835067749,[1.01107385 2.05621487 0.66501942],[ 1.08048077  2.05511313 -0.01156282],[ 1.22989723 -0.46704746  0.1496555 ],[-0.57188256 -0.48523225  0.        ]
9.755046844482422,[1.00798456 2.05766692 0.66884157],[ 1.07724621  2.05150122 -0.011033  ],[ 1.58111134 -0.84324644  0.40150889],[-0.57529976 -0.48117584  0.        ]
9.760037422180176,[1.00475161 2.05873745 0.67258992],[ 1.07384266  2.04804588 -0.01077521],[ 0.88617385 -0.5199675   0.13497425],[-0.57873033 -0.47704423  0.        ]
9.765043258666992,[1.0012488  2.05990685 0.67645548],[ 1.07017524  2.04406215 -0.01060662],[ 1.43489183 -0.72835407  0.37644618],[-0.58286797 -0.47197979  0.        ]
9.770040035247803,[0.99792438 2.0610301  0.68046325],[ 1.06656138  2.03950744 -0.01046221],[ 1.23491721 -0.92874513  0.11855867],[-0.58752293 -0.4661725   0.        ]
9.775003910064697,[0.99469501 2.06102472 0.68495294],[ 1.06287376  2.03441862 -0.0103471 ],[-0.03984513 -0.56327901 -0.27512284],[-0.59281751 -0.45942073  0.        ]
9.780012607574463,[0.99282694 2.05971479 0.68991271],[ 1.05885841  2.02915322 -0.01051415],[-0.15668629 -0.46586559 -0.33625027],[-0.5977354  -0.45300375  0.        ]
9.78501582145691,[0.9903411  2.05823967 0.69547536],[ 1.0543618   2.0240683  -0.01112829],[-0.13693834 -1.03334123 -0.42210542],[-0.60140794 -0.44811661  0.        ]
9.790046215057373,[0.98915794 2.05744056 0.70007795],[ 1.04880125  2.01823733 -0.01204877],[ 0.23797311 -1.59235715 -0.39300474],[-0.60498219 -0.44327931  0.        ]
9.795002222061157,[0.98709019 2.05667568 0.70442963],[ 1.04351639  2.01343286 -0.01286472],[-0.04457904 -1.29711198 -0.43084134],[-0.60701376 -0.44049324  0.        ]
9.800049304962158,[0.98478618 2.05574799 0.70881963],[ 1.03799377  2.00873034 -0.0132307 ],[ 0.30296859 -1.61406577 -0.3357814 ],[-0.60840495 -0.43856974  0.        ]
9.805034160614014,[0.98259412 2.0551643  0.71375245],[ 1.03243978  2.00438648 -0.01299804],[ 0.2732988  -1.62095745 -0.38676411],[-0.60900052 -0.43774235  0.        ]
9.810048818588257,[0.98055812 2.05379955 0.71915784],[ 1.02647991  2.000329   -0.01243923],[-0.14144117 -1.12319689 -0.32097044],[-0.60910126 -0.43760216  0.        ]
9.815047979354858,[0.97708846 2.0534776  0.72450742],[ 1.01995347  1.99662708 -0.0118035 ],[ 0.56072565 -1.06600213  0.02431191],[-0.6082697  -0.43875731  0.        ]
9.820003032684326,[0.97375218 2.05327987 0.73021491],[ 1.01291936  1.99306724 -0.01093493],[ 0.18938406 -1.37153145 -0.05547096],[-0.60698301 -0.44053561  0.        ]
9.825037479400635,[0.97042304 2.05322396 0.73639173],[ 1.00483217  1.98943317 -0.0097629 ],[ 0.05306398 -1.1427586   0.01804199],[-0.60549665 -0.44257632  0.        ]
9.830000162124634,[0.96710262 2.05266487 0.74250176],[ 0.99706858  1.98583338 -0.00901872],[-0.13119301 -0.8094458   0.05399286],[-0.60381315 -0.44487041  0.        ]
9.83504056930542,[0.96185317 2.05156626 0.75014378],[ 0.98867075  1.98230758 -0.00847076],[ 0.26128209 -0.03761972  0.40394729],[-0.60169929 -0.44772532  0.        ]
9.840041637420654,[0.95751509 2.05134736 0.75662889],[ 0.97957639  1.97859323 -0.00802989],[-0.07557737 -0.26917492  0.35830692],[-0.59935794 -0.45085481  0.        ]
9.845011711120605,[0.95342247 2.05149006 0.76281454],[ 0.96999273  1.97449952 -0.00782692],[ 0.14512103 -1.02475386  0.2957215 ],[-0.59699961 -0.45397298  0.        ]
9.850025415420532,[0.94962189 2.0520339  0.76864344],[ 0.96007317  1.96993173 -0.00785112],[ 0.11379441 -1.3780598   0.23317861],[-0.59477567 -0.45688281  0.        ]
9.85500431060791,[0.94566059 2.05377775 0.77480217],[ 0.948799    1.9652918  -0.00757946],[0.27710066 0.2423394  0.60465818],[-0.59238677 -0.459976    0.        ]
9.860032081604004,[0.94038885 2.05424155 0.78122762],[ 0.93837244  1.96044937 -0.00704074],[0.35399727 0.45419114 0.68988429],[-0.59042472 -0.46249178  0.        ]
9.865039348602295,[0.93563861 2.05512237 0.78743541],[ 0.92772876  1.95459705 -0.00653387],[ 0.60294427 -0.78100735  0.47075022],[-0.58979677 -0.46329232  0.        ]
9.870052337646484,[0.93156246 2.05629885 0.79312512],[ 0.91685551  1.9478375  -0.00610352],[ 0.62870716 -1.18406235  0.36591758],[-0.59011711 -0.46288422  0.        ]
9.875054597854614,[0.92806981 2.05749743 0.79881803],[ 0.90621873  1.94071843 -0.00540329],[ 0.39307901 -0.70541041  0.43274024],[-0.59144203 -0.46119012  0.        ]
9.880113363265991,[0.92355213 2.05681335 0.80673443],[ 0.89551763  1.93354317 -0.00437028],[-0.31988735 -0.19007247  0.45076906],[-0.59349976 -0.45853902  0.        ]
9.885013103485107,[0.92081604 2.05787496 0.81238551],[ 0.88469468  1.92603438 -0.0033256 ],[-0.05441254 -1.02992295  0.34918483],[-0.59629786 -0.45489434  0.        ]
9.890063762664795,[0.91846564 2.05908222 0.81760973],[ 0.8738826   1.91851184 -0.00232914],[ 0.06420156 -1.5588745   0.35385029],[-0.59892558 -0.451429    0.        ]
9.895051002502441,[0.91878236 2.0623876  0.82069774],[ 8.61871032e-01  1.91107988e+00 -9.12986028e-04],[-0.34853814 -3.13941116 -0.02611089],[-0.60194552 -0.44739422  0.        ]
9.900047779083252,[0.92005858 2.06689572 0.82152938],[8.51853810e-01 1.90420564e+00 7.33558151e-04],[ 0.86954981 -6.51196979 -1.2554168 ],[-0.60577298 -0.44219803  0.        ]
9.90504789352417,[0.92155061 2.07096125 0.82296069],[0.841996   1.90026592 0.00321619],[-1.25794471 -5.36015287 -0.19473492],[-0.60513277 -0.44307373  0.        ]
9.910040616989136,[0.91993053 2.07464962 0.82537626],[0.83544014 1.89867704 0.00681145],[ 2.64956307 -1.61161233 -0.4292126 ],[-0.60359615 -0.44516479  0.        ]
9.915046691894531,[0.91808034 2.07703299 0.82844579],[0.83077724 1.89862632 0.01073585],[-0.53881622 -1.71629905  0.13359723],[-0.60224535 -0.44699053  0.        ]
9.920003414154053,[0.91627978 2.08012253 0.83149524],[0.82540822 1.89991723 0.01468166],[ 0.11519625 -2.61739793  0.09613618],[-0.59917611 -0.45109642  0.        ]
9.925057649612427,[0.91461635 2.08269284 0.8342192 ],[0.82146994 1.90165953 0.01865095],[-0.0309248  -1.66273717  0.48922086],[-0.5947385  -0.45693119  0.        ]
9.930039167404175,[0.91284943 2.0836683  0.83733426],[0.81808481 1.90427458 0.02275674],[-0.93538309 -0.83526803  0.71723396],[-0.58965533 -0.46347232  0.        ]
9.934998035430908,[0.91154012 2.08415873 0.84069017],[0.81484498 1.90771238 0.02667732],[-1.10783052 -0.55515178  0.74922278],[-0.58463987 -0.46978317  0.        ]
9.940003395080566,[0.90929523 2.08628162 0.84335693],[0.81224931 1.91155132 0.030792  ],[ 0.43192307 -0.45502061  0.55489657],[-0.57948133 -0.4761317   0.        ]
9.945006370544434,[0.90563847 2.08796196 0.84660746],[0.81029575 1.91556137 0.03487403],[0.19328931 0.29479674 0.65455788],[-0.57407599 -0.48263523  0.        ]
9.950011014938354,[0.90246257 2.08927666 0.8494301 ],[0.80879373 1.9193618  0.03885403],[ 0.67109321 -0.0197401   0.12376823],[-0.57060668 -0.48673198  0.        ]
9.95504903793335,[0.89761985 2.09025032 0.85289714],[0.80665995 1.92411046 0.04295264],[ 0.39992684 -0.37052571  0.35801886],[-0.56618799 -0.49186498  0.        ]
9.960023164749146,[0.89465076 2.09240068 0.85493415],[0.80488638 1.92822516 0.0466744 ],[ 0.21073369 -0.90295486  0.17876924],[-0.56250103 -0.4960772   0.        ]
9.965009927749634,[0.89203178 2.09398279 0.85675446],[0.80338074 1.93252656 0.05038537],[-0.00852992 -0.07763301  0.54321186],[-0.55890947 -0.50012019  0.        ]
9.970035791397095,[0.88940263 2.09481122 0.85879214],[0.80177168 1.93735621 0.05412697],[-0.72475229 -0.0150141   0.51454928],[-0.55462265 -0.50487     0.        ]
9.975001573562622,[0.88735077 2.09545923 0.86061967],[0.80011352 1.94238967 0.05776037],[-0.84381939  0.2523616   0.64406857],[-0.55058182 -0.50927366  0.        ]
9.980006694793701,[0.88414299 2.09668556 0.86257105],[0.79834516 1.9475326  0.0612508 ],[-0.16515584  0.41180347  0.85502636],[-0.54575854 -0.51443912  0.        ]
9.9850172996521,[0.88144668 2.09780948 0.86387686],[0.79655641 1.95234713 0.06453941],[-1.06205741  0.66168237  0.66649542],[-0.54148856 -0.51893173  0.        ]
9.990047454833984,[0.87685623 2.09770798 0.86631357],[0.7941163  1.95766567 0.06757505],[-0.11001419  0.72747208  0.66685883],[-0.5370351 -0.5235392  0.       ]
9.995031833648682,[0.87351569 2.09915428 0.86737919],[0.79185068 1.96157989 0.06986279],[ 0.41945184 -0.00628978  0.48445981],[-0.53361383 -0.52702588  0.        ]
10.000003576278687,[0.87033209 2.10052454 0.86813169],[0.78970222 1.96526257 0.07178525],[-0.01576498  0.28963     0.42952794],[-0.53085253 -0.52980713  0.        ]
10.005004167556763,[0.86746413 2.10167534 0.86847493],[0.78747875 1.9687773  0.07336998],[-0.02977098  0.05183675  0.3638414 ],[-0.52806713 -0.53258342  0.        ]
10.010018110275269,[0.86445584 2.10296639 0.86863144],[0.78497654 1.97233542 0.0746214 ],[-0.10707974  0.10068561  0.44714027],[-0.52478844 -0.53581442  0.        ]
10.015018463134766,[0.86190939 2.10404942 0.86838224],[0.78225423 1.97582475 0.07558496],[-0.47217102 -0.28971006  0.4753815 ],[-0.5213153  -0.53919417  0.        ]
10.02001428604126,[0.85971688 2.10499554 0.8676542 ],[0.77919721 1.97925057 0.0762742 ],[-0.67216161 -0.3473755   0.50676355],[-0.51738566 -0.542966    0.        ]
10.025017738342285,[0.85685293 2.1057384  0.86673508],[0.77566939 1.98367482 0.07658385],[-1.23162778 -0.30622517  0.36904764],[-0.51234659 -0.54772344  0.        ]
10.030009269714355,[0.85418788 2.10710263 0.86550937],[0.77247423 1.9875809  0.07698026],[-0.37383856 -0.20426864  0.59080158],[-0.50691456 -0.55275458  0.        ]
10.035009384155273,[0.85200695 2.10853468 0.86376424],[0.76944231 1.99170538 0.07728562],[-0.39995626 -0.10050383  0.52043593],[-0.5015511  -0.55762576  0.        ]
10.040046215057373,[0.84898725 2.10995005 0.862283  ],[0.7666096  1.99578705 0.07738649],[-0.19565791 -0.10365075  0.4990473 ],[-0.49605956 -0.56251659  0.        ]
10.045013666152954,[0.84580747 2.11132517 0.86065664],[0.76385203 1.99988736 0.07725313],[0.10581885 0.10380582 0.45097677],[-0.49085137 -0.56706695  0.        ]
10.050009727478027,[0.84269783 2.11274085 0.85879278],[0.76112256 2.0038409  0.07685194],[ 0.01890897 -0.089755    0.46788184],[-0.48603584 -0.57119976  0.        ]
10.055010318756104,[0.83858407 2.11438917 0.85631552],[0.75792844 2.00855686 0.0758398 ],[-0.07231082  0.29879536  0.51169386],[-0.48082802 -0.57559049  0.        ]
10.060009956359863,[0.83645095 2.11503805 0.8535548 ],[0.7549864  2.01230343 0.07489943],[-0.95234665 -0.18106697  0.33409031],[-0.47633653 -0.57931296  0.        ]
10.065007448196411,[0.83395552 2.1166466  0.85044028],[0.75182348 2.01624532 0.07382567],[ 0.09210279 -0.70947528  0.55145143],[-0.4706166  -0.58396919  0.        ]
10.070014476776123,[0.83158262 2.11771882 0.84736744],[0.74866982 2.02044221 0.07280472],[-0.98529457 -0.31250702  0.30864568],[-0.46459323 -0.58877256  0.        ]
10.075007438659668,[0.82908877 2.1186527  0.84409472],[0.74559342 2.02474404 0.07162265],[-0.30837263  0.07879331  0.47833816],[-0.4585481  -0.59349274  0.        ]
10.08002495765686,[0.82560113 2.12050349 0.84055037],[0.74244711 2.02910648 0.07017958],[ 0.37355522 -0.11332094  0.53268176],[-0.45158518 -0.59880784  0.        ]
10.085016012191772,[0.82274705 2.12204295 0.83684268],[0.73934031 2.03330357 0.06851323],[-0.3566965  -0.24474213  0.4631642 ],[-0.44572906 -0.60317958  0.        ]
10.090017318725586,[0.81903773 2.12445304 0.83201801],[0.73573335 2.03832365 0.06614496],[-0.19507989 -0.24054735  0.573034  ],[-0.43900782 -0.60808892  0.        ]
10.095009088516235,[0.81556534 2.12634653 0.82767842],[0.73264935 2.04240939 0.06399463],[ 0.40345559 -0.29403956  0.56075945],[-0.43342024 -0.61208406  0.        ]
10.100008487701416,[0.81188232 2.12826448 0.82309582],[0.72959553 2.04638409 0.06160419],[ 0.21981849 -0.12417628  0.60417273],[-0.42878676 -0.61533886  0.        ]
10.105008125305176,[0.80817231 2.13022693 0.81836905],[0.72677944 2.05015242 0.05897348],[ 0.45048403 -0.2489899   0.58243538],[-0.42522012 -0.61780891  0.        ]
10.110008716583252,[0.80495929 2.13200693 0.81337909],[0.72408536 2.05373256 0.05617824],[ 0.36179339 -0.30448377  0.59255986],[-0.42267356 -0.61955392  0.        ]
10.115014553070068,[0.80203224 2.1336789  0.80821972],[0.72151313 2.05722731 0.05319688],[-0.4494944  -0.4785727   0.27555088],[-0.42089285 -0.62076502  0.        ]
10.120008707046509,[0.79920161 2.13543058 0.80275403],[0.71879284 2.06065206 0.05000098],[ 0.25458935 -0.46471987  0.54614359],[-0.41965471 -0.62160271  0.        ]
10.125010251998901,[0.79585066 2.13718843 0.79670739],[0.71601771 2.06463937 0.04597451],[-0.0192119  -0.08566434  0.47632604],[-0.41831589 -0.62250447  0.        ]
10.130010604858398,[0.79276431 2.13864854 0.7908011 ],[0.71344719 2.06791413 0.04210209],[-0.21271564 -0.13912827  0.43502137],[-0.4173146  -0.62317616  0.        ]
10.135012865066528,[0.78991144 2.13997643 0.78475132],[0.71079273 2.07107342 0.03789608],[-0.15261192 -0.05112192  0.4642525 ],[-0.41655457 -0.62368445  0.        ]
10.140012502670288,[0.78695859 2.14150832 0.77839838],[0.70805616 2.07411963 0.03336493],[-0.36897478 -0.25102655  0.3909826 ],[-0.41577516 -0.62420431  0.        ]
10.145014524459839,[0.78427    2.14303404 0.77149803],[0.70515853 2.07708086 0.028512  ],[-0.31139345 -0.01873967  0.44099138],[-0.41488874 -0.62479384  0.        ]
10.150019884109497,[0.78144659 2.14429337 0.76471164],[0.70216691 2.07993839 0.02330829],[-0.24916234  0.16842915  0.47589595],[-0.41403696 -0.62535861  0.        ]
10.155011653900146,[0.77838288 2.14574876 0.75709299],[0.69897077 2.08312596 0.01701531],[-0.27611654  0.03581324  0.45004509],[-0.4132203  -0.62589854  0.        ]
10.160007953643799,[0.77541607 2.14700795 0.7499729 ],[0.69580251 2.0856972  0.01104972],[-0.19633313  0.19214037  0.48434756],[-0.41223332 -0.62654903  0.        ]
10.16500973701477,[0.77267821 2.14817403 0.74251529],[0.69251216 2.0880426  0.00461854],[-0.24454346  0.0436052   0.44620986],[-0.41145735 -0.62705889  0.        ]
10.170010328292847,[0.77010552 2.1502262  0.73369551],[ 0.68911939  2.09022551 -0.00226834],[-0.14766342 -1.34004689  0.26440955],[-0.41050401 -0.6276834   0.        ]
10.175013065338135,[0.76826461 2.15270158 0.72335376],[ 0.6867671   2.09333819 -0.00870058],[-0.4029623  -1.59216356 -0.14106934],[-0.41008063 -0.62796009  0.        ]
10.180030345916748,[0.76500145 2.15568214 0.71289822],[ 0.68682981  2.09811032 -0.01344624],[ 1.94088841 -1.4383606   0.23030594],[-0.41021853 -0.62787002  0.        ]
10.185015439987183,[0.76237528 2.15911839 0.70166559],[ 0.68825244  2.10417081 -0.01587666],[ 0.59333266 -1.15019856 -0.09899231],[-0.41095183 -0.6273903   0.        ]
10.190013408660889,[0.75923657 2.16142723 0.69235134],[ 0.69171465  2.11133264 -0.01673898],[ 1.30173186 -2.25938011 -0.19653135],[-0.41254701 -0.62634253  0.        ]
10.195015907287598,[0.75676818 2.16331458 0.68548921],[ 0.69478489  2.11776069 -0.01520226],[ 1.15266865 -0.4812881   0.2526873 ],[-0.413226   -0.62589478  0.        ]
10.200012445449829,[0.75531513 2.16247474 0.68078939],[ 0.69908919  2.12381843 -0.01284725],[ 0.2843009   1.74703711 -0.27373538],[-0.41587631 -0.62413692  0.        ]
10.205012083053589,[0.75281801 2.16228759 0.67540395],[ 0.70425109  2.12855004 -0.01165348],[2.12110983 0.35807401 0.01680761],[-0.41882743 -0.62216042  0.        ]
10.210010051727295,[0.75175962 2.16317624 0.66903217],[ 0.70980721  2.13215042 -0.01176294],[ 1.79485598 -0.99286868 -0.60764   ],[-0.42303472 -0.61930737  0.        ]
10.215012311935425,[0.75064127 2.16396982 0.66349786],[ 0.71497     2.13595862 -0.01198523],[ 1.49566982  0.13006267 -0.01363659],[-0.42579969 -0.61740961  0.        ]
10.220012426376343,[0.74867267 2.16416752 0.65846536],[ 0.71947811  2.13966742 -0.01253932],[1.8392506  1.53769173 0.3030862 ],[-0.42735504 -0.61633405  0.        ]
10.225014925003052,[0.74773463 2.1646643  0.65353382],[ 0.72455778  2.14344394 -0.01354541],[ 1.09982161  0.07817588 -0.21512064],[-0.42982026 -0.6146174   0.        ]
10.2300124168396,[0.74664053 2.16578065 0.64781158],[ 0.72877124  2.14652121 -0.01529522],[1.79590555 0.29116163 0.0440043 ],[-0.43164568 -0.61333678  0.        ]
10.235015869140625,[0.74540528 2.16656918 0.64229817],[ 0.73314317  2.1501713  -0.01678501],[ 1.38253633  0.84551001 -0.12650825],[-0.43363445 -0.61193232  0.        ]
10.240010976791382,[0.7434359  2.16809361 0.63702698],[ 0.73676795  2.15431228 -0.01794612],[2.03230089 0.73122128 0.49369778],[-0.43424621 -0.61149835  0.        ]
10.24501657485962,[0.74167134 2.17011399 0.63129458],[ 0.73991939  2.15893033 -0.01846512],[1.08935621 0.78742587 0.25247165],[-0.43447685 -0.6113345   0.        ]
10.250014543533325,[0.73979763 2.17131277 0.62670998],[ 0.74194831  2.16390977 -0.01844001],[0.93419963 1.00695293 0.51040531],[-0.43384376 -0.61178394  0.        ]
10.255012273788452,[0.73752782 2.17320944 0.62310212],[ 0.74382262  2.16984683 -0.01768951],[0.54399654 1.04910843 0.436145  ],[-0.43248201 -0.61274735  0.        ]
10.260014772415161,[0.73581199 2.17452233 0.61998129],[ 0.74517466  2.17547631 -0.0167764 ],[0.39684011 1.51290581 0.42583292],[-0.4312608  -0.61360747  0.        ]
10.265013456344604,[0.73343506 2.1757888  0.61710441],[ 0.74654395  2.18101125 -0.01596436],[0.66645446 1.88894644 0.5307035 ],[-0.43000765 -0.61448631  0.        ]
10.270010232925415,[0.7312587  2.17736124 0.6143644 ],[ 0.74779483  2.18620791 -0.01543059],[0.71256314 1.41402748 0.55083884],[-0.42908983 -0.61512756  0.        ]
10.275013446807861,[0.72910075 2.17912151 0.61206744],[ 0.74890625  2.1912518  -0.01504361],[0.6016833  1.5719234  0.47969275],[-0.42800435 -0.61588333  0.        ]
10.280019283294678,[0.72716335 2.18036724 0.61009809],[ 0.74992866  2.19593565 -0.01491471],[0.51870842 2.02430126 0.59784798],[-0.42724617 -0.61640953  0.        ]
10.285018682479858,[0.725338   2.18174283 0.60822786],[ 0.75108101  2.20014122 -0.01526149],[0.58040802 1.83657677 0.41737555],[-0.42677727 -0.61673427  0.        ]
10.290013790130615,[0.7232401  2.18341945 0.60651357],[ 0.75304847  2.20426924 -0.0158141 ],[0.77321072 1.86535546 0.32003565],[-0.42721455 -0.61643145  0.        ]
10.295013189315796,[0.72194086 2.18449248 0.60440312],[ 0.75530483  2.20755802 -0.01651728],[0.85698483 1.85793176 0.1793928 ],[-0.42838159 -0.615621    0.        ]
10.300012588500977,[0.72070552 2.1856659  0.60268398],[ 0.75794518  2.21077099 -0.01700914],[1.04622927 1.69237158 0.22966883],[-0.42959189 -0.61477704  0.        ]
10.305012702941895,[0.71908953 2.18678827 0.60149396],[ 0.76038046  2.21390552 -0.0172094 ],[1.09773987 1.53663606 0.28067279],[-0.43034772 -0.61424819  0.        ]
10.310011386871338,[0.71745141 2.18791905 0.60042211],[ 0.76263348  2.2166018  -0.01728317],[1.18031511 1.6529873  0.33854288],[-0.4313163  -0.61356845  0.        ]
10.315013647079468,[0.71621569 2.1887562  0.59994217],[ 0.76491829  2.21912767 -0.01690436],[0.96106108 1.56804082 0.09184257],[-0.43274107 -0.61256442  0.        ]
10.320012092590332,[0.71409651 2.18983058 0.59994463],[ 0.76713671  2.22159019 -0.01629551],[1.36041172 1.75662192 0.42444579],[-0.43375301 -0.61184829  0.        ]
