timestamps,angvel_base_hist,I_hist,h_com_hist,angmom_wb_hist
1.340995312,[ 0.1001737  -0.21456338 -1.65544164],[0.88456068 1.12650431 0.60889847],0.4169309622,[-0.09391462 -0.23380946 -1.03117531]
1.341991186,[ 0.07245817 -0.22560576 -1.57646136],[0.88586717 1.12529984 0.60891647],0.4172566529,[-0.10872623 -0.2266633  -0.98932315]
1.343001366,[ 0.03364246 -0.23290093 -1.51111641],[0.88709587 1.12416815 0.60892165],0.4175718952,[-0.13357543 -0.22823398 -0.95640975]
1.34399271,[-0.00878862 -0.23522376 -1.45826774],[0.88826959 1.12294405 0.60891701],0.4178774156,[-0.16240511 -0.24540977 -0.93087894]
1.34499836,[-0.05726244 -0.23440371 -1.40433944],[0.8893501  1.12169479 0.6088934 ],0.4181741435,[-0.19567505 -0.2770839  -0.90440169]
1.346039534,[-0.1089397  -0.2310493  -1.35124834],[0.89034082 1.12039629 0.60885747],0.4184631708,[-0.23185871 -0.32061075 -0.88012461]
1.346994638,[-0.15692885 -0.22592913 -1.30370146],[0.8912889  1.11910919 0.60880309],0.418745708,[-0.26577564 -0.34074798 -0.85974601]
1.34803772,[-0.20945459 -0.21710812 -1.24852555],[0.89214679 1.11775201 0.60872245],0.419023039,[-0.30261228 -0.37368536 -0.83607406]
1.349034309,[-0.26146213 -0.20404127 -1.19026301],[0.89296064 1.11644255 0.60862918],0.4192964766,[-0.33838166 -0.40636406 -0.80925409]
1.350036621,[-0.31240762 -0.18800527 -1.13276268],[0.8937183  1.11512718 0.60851482],0.4195673187,[-0.37329325 -0.40973721 -0.78282385]
1.351027727,[-0.36025452 -0.1711078  -1.07029178],[0.89458136 1.11390577 0.6083698 ],0.4198368094,[-0.40496201 -0.38513887 -0.75248619]
1.35204196,[-0.40996257 -0.1537827  -0.99916314],[0.89533707 1.1128419  0.60822075],0.4201061032,[-0.43711878 -0.3556061  -0.7163216 ]
1.353040695,[-0.44449921 -0.1380554  -0.94406758],[0.89619507 1.11179934 0.60804833],0.4203762357,[-0.45863847 -0.32355137 -0.68757455]
1.353994608,[-0.46978835 -0.12016357 -0.89824881],[0.89700599 1.11085784 0.60787145],0.4206481005,[-0.47348074 -0.28667946 -0.66195232]
1.355029345,[-0.48169438 -0.10490126 -0.87063644],[0.89776072 1.10987868 0.60768189],0.4209224332,[-0.47929045 -0.26949992 -0.64483991]
1.356041431,[-0.48778276 -0.07857737 -0.84694274],[0.89860288 1.10905737 0.60749225],0.4211998024,[-0.48101907 -0.21918455 -0.6304068 ]
1.35701561,[-0.48146236 -0.0446123  -0.83849254],[0.89933166 1.10810231 0.6072947 ],0.4214806089,[-0.47454781 -0.19691311 -0.62478687]
1.357993126,[-0.47000565 -0.00431266 -0.8351094 ],[0.90005429 1.10717451 0.60709309],0.4217650906,[-0.46441754 -0.15739774 -0.62156686]
1.359036207,[-0.45702214  0.03656251 -0.81605594],[0.90063887 1.106202   0.60688553],0.4220533351,[-0.45157753 -0.1130349  -0.60917783]
1.359990835,[-0.44145401  0.07633905 -0.78130388],[0.90241888 1.10489998 0.60578022],0.4223452976,[-0.43538297 -0.08578685 -0.58825829]
1.360999584,[-0.41973843  0.11523916 -0.75294542],[0.90297223 1.10395111 0.60556497],0.4226408232,[-0.41468162 -0.04222779 -0.5691179 ]
1.361996889,[-0.39974462  0.14642693 -0.73872099],[0.90362386 1.10321263 0.60534951],0.4229396737,[-0.39709001 -0.0153986  -0.56059257]
1.36303091,[-0.38082275  0.17432517 -0.73928104],[0.90398822 1.1021311  0.60513334],0.4232415559,[-3.81361190e-01 -1.84030303e-04 -5.59273758e-01]
1.364031076,[-0.36219133  0.19931084 -0.74911734],[0.90439094 1.10103003 0.6049148 ],0.4235461519,[-0.36640585  0.02302253 -0.56053073]
1.364994764,[-0.34571807  0.22313917 -0.76172775],[0.90499485 1.10025916 0.6047146 ],0.423853148,[-0.35314468  0.04120687 -0.55973004]
1.366038084,[-0.33120648  0.24855149 -0.77242715],[0.90536203 1.09917947 0.60451886],0.4241622639,[-0.34076993  0.0094944  -0.55300686]
1.367002726,[-0.31648241  0.27307242 -0.77229861],[0.90570198 1.0981128  0.60434066],0.4244732774,[-0.32750304 -0.0202408  -0.54076835]
1.367997169,[-0.2975321   0.29217127 -0.77086149],[0.9060177  1.09698525 0.60416381],0.4247860463,[-0.31110709 -0.07046469 -0.5292095 ]
1.368996143,[-0.27385981  0.30722871 -0.77467223],[0.90630598 1.09588271 0.60399673],0.4251005261,[-0.29188158 -0.09969705 -0.52351809]
1.370017529,[-0.25102736  0.31717813 -0.78037118],[0.90656307 1.09479163 0.60383118],0.4254167812,[-0.27405334 -0.11775237 -0.52450685]
1.370993376,[-0.21872902  0.32361627 -0.7935833 ],[0.90691736 1.09366765 0.603649  ],0.4257349915,[-0.24997948 -0.12636439 -0.5341805 ]
1.372031212,[-0.1874398   0.32540095 -0.80479395],[0.90721031 1.09258092 0.60347642],0.4260554521,[-0.22655937 -0.12630971 -0.54422548]
1.372995377,[-0.1550571   0.32507277 -0.81350755],[0.90763118 1.09156551 0.60329517],0.4263785679,[-0.20185791 -0.11992467 -0.55161018]
1.373994589,[-0.11369934  0.32332319 -0.82054298],[0.90808261 1.09058886 0.60313122],0.4267048416,[-0.1697371  -0.09786518 -0.55445308]
1.374992609,[-0.07573382  0.32271221 -0.82234705],[0.90857831 1.0896479  0.60298031],0.4270348574,[-0.13959877 -0.04604689 -0.55150149]
1.376039267,[-0.0319189   0.32703245 -0.82556596],[0.90903701 1.08874402 0.60284878],0.4273692589,[-0.10492163 -0.00648567 -0.54680141]
1.37699604,[ 0.00986366  0.33317086 -0.83672328],[0.90948981 1.08775923 0.60273049],0.4277087252,[-0.07257701  0.02883058 -0.54502753]
1.378038645,[ 0.05132974  0.34062102 -0.86515054],[0.90992419 1.0868265  0.60262931],0.4280539425,[-0.04220729  0.06855694 -0.55423718]
1.379028082,[ 0.08267795  0.34912285 -0.89218573],[0.91032857 1.08578637 0.60253573],0.4284055756,[-0.01971731  0.09688334 -0.56225637]
1.379994392,[ 0.10800336  0.36004415 -0.9129113 ],[0.91076318 1.0847845  0.60248904],0.4287642385,[-0.00176284  0.12760455 -0.57226723]
1.381048441,[ 0.12850643  0.3721562  -0.92365982],[0.911254   1.08372195 0.60237285],0.4291304659,[ 0.01392578  0.15765972 -0.5707873 ]
1.382035017,[ 0.14861612  0.38644296 -0.9289749 ],[0.9116377  1.08268202 0.6023033 ],0.4295046872,[ 0.02948202  0.16742023 -0.56880124]
1.383012533,[ 0.17668843  0.39840683 -0.93557795],[0.91207994 1.08161349 0.60226697],0.4298872035,[ 0.05087099  0.18081538 -0.57015097]
1.384004831,[ 0.21618877  0.40807977 -0.95295893],[0.9125699  1.08063654 0.60221203],0.4302781687,[ 0.08040039  0.21043287 -0.57397212]
1.385004282,[ 0.25489997  0.41417423 -0.97401129],[0.91307773 1.07968881 0.60217151],0.4306775758,[ 0.10903241  0.23455735 -0.5793584 ]
1.386001348,[ 0.29889824  0.41747731 -1.00580783],[0.91376897 1.0787677  0.60214315],0.4310852484,[ 0.14077367  0.28472767 -0.59123286]
1.387007713,[ 0.33265643  0.41518939 -1.0318822 ],[0.91438585 1.07783672 0.60212678],0.4315008394,[ 0.16484766  0.31999239 -0.60185517]
1.388000011,[ 0.36813006  0.40499336 -1.06072868],[0.91507956 1.07697345 0.60212693],0.4319238344,[ 0.1900605   0.35394532 -0.61237502]
1.388999462,[ 0.39696522  0.39110929 -1.08268623],[0.91591295 1.07620018 0.60213819],0.4323535626,[ 0.21069634  0.36808858 -0.61963949]
1.390033007,[ 0.4217511   0.37487081 -1.10028285],[0.91668946 1.07532196 0.6021667 ],0.4327892133,[ 0.22847783  0.3984392  -0.6251888 ]
1.390996456,[ 0.44837696  0.35266593 -1.12041904],[0.91739508 1.07436165 0.60221124],0.4332298573,[ 0.24730656  0.39482207 -0.63198746]
1.391993999,[ 0.47022546  0.32329929 -1.14466127],[0.91807591 1.07332754 0.60227346],0.4336744737,[ 0.26193068  0.36704427 -0.64133536]
1.393020868,[ 0.49130194  0.28739625 -1.17721345],[0.91936068 1.07212344 0.60177536],0.4341219806,[ 0.27507114  0.33334452 -0.65683852]
1.393995047,[ 0.50547173  0.25457805 -1.21184053],[0.92000264 1.07094891 0.60186736],0.4345712676,[ 0.28263207  0.29604367 -0.67394328]
1.394996643,[ 0.52354288  0.21685146 -1.25465013],[0.92061961 1.06961506 0.60197983],0.435021231,[ 0.29237096  0.24258658 -0.69510188]
1.396039724,[ 0.54071442  0.18169665 -1.28574046],[0.9211815  1.06831073 0.60209755],0.4354708091,[ 0.30254818  0.18579364 -0.71030338]
1.397023916,[ 0.56151648  0.13657878 -1.30617724],[0.92182853 1.06699135 0.60223573],0.4359190161,[ 0.31656354  0.13592153 -0.71888357]
1.39802742,[ 0.57584814  0.10291739 -1.3180543 ],[0.92263475 1.06575776 0.60238654],0.4363649744,[ 0.32642214  0.1039457  -0.72357385]
1.399018764,[ 0.58555913  0.05995855 -1.3346937 ],[0.92327684 1.06443562 0.60254713],0.4368079437,[ 0.3321658   0.07774136 -0.73076068]
1.399996758,[ 0.57963732  0.01562565 -1.36120217],[0.9239797  1.06306817 0.60271703],0.4372473449,[ 0.32478437  0.04233131 -0.74624438]
1.401000261,[ 0.55810642 -0.0291567  -1.39679268],[0.92486426 1.06171778 0.60289637],0.4376827802,[ 0.30457683  0.0064551  -0.76771576]
1.401991367,[ 0.52929296 -0.07218271 -1.43253053],[0.92574601 1.06040631 0.60306752],0.4381140453,[ 0.27864148 -0.01401473 -0.79028244]
1.402998447,[ 0.50181686 -0.10850812 -1.45851277],[0.92673447 1.05910925 0.60324104],0.4385411368,[ 0.25476479 -0.01881503 -0.80699241]
1.403995275,[ 0.4866674  -0.12976934 -1.47341952],[0.92770181 1.05783999 0.60340651],0.4389642513,[ 0.24150015 -0.00937964 -0.81699383]
1.405038834,[ 0.46753789 -0.15033151 -1.48470242],[0.92864853 1.05643687 0.60357104],0.4393837789,[ 0.22531941 -0.02925735 -0.82698295]
1.405994415,[ 0.44652179 -0.16845018 -1.50063001],[0.92966223 1.05504512 0.60373108],0.4398002884,[ 0.20731934 -0.03620041 -0.83991888]
1.406995058,[ 0.42955617 -0.17961438 -1.51275163],[0.93075114 1.05372342 0.60388066],0.4402145076,[ 0.19288447 -0.00966247 -0.85190257]
1.408037186,[ 0.40397697 -0.18976904 -1.53234001],[0.93192623 1.05241472 0.60402058],0.440627297,[ 0.17108579  0.025128   -0.86911354]
1.409032106,[ 0.37220417 -0.19561152 -1.5533379 ],[0.93315171 1.05112164 0.60415052],0.4410396188,[ 0.14435829  0.04159374 -0.88648581]
1.410038233,[ 0.33037269 -0.19793049 -1.5701631 ],[0.93442624 1.04970576 0.60427336],0.4414525026,[ 0.11020251  0.04442571 -0.90149634]
1.410997391,[ 0.27842731 -0.19710493 -1.5816107 ],[0.93558518 1.04835921 0.60437508],0.4418670072,[ 0.06866562  0.0682316  -0.91213915]
1.412032366,[ 0.21818136 -0.19461946 -1.58951644],[0.93680331 1.04691375 0.60446309],0.4422841824,[ 0.02099285  0.06705563 -0.92163759]
1.413002968,[ 0.16625537 -0.19365388 -1.59626892],[0.93805861 1.04535471 0.60453973],0.4427050296,[-0.02007834  0.04684044 -0.92909733]
1.414034367,[ 0.12163987 -0.19461814 -1.60898569],[0.93926756 1.04382298 0.60460202],0.4431304643,[-5.59526935e-02  3.65938330e-04 -9.38782290e-01]
1.414989948,[ 0.079995   -0.19695617 -1.6236611 ],[0.94051418 1.04226893 0.60465382],0.4435612805,[-0.08971121 -0.03027705 -0.94941068]
1.416031599,[ 0.04087785 -0.20060807 -1.63956854],[0.94171293 1.04075196 0.60469314],0.4439981194,[-0.12159926 -0.03633413 -0.96139933]
1.4170506,[-0.00443258 -0.20889616 -1.65687734],[0.94308668 1.03911376 0.60472205],0.4444414428,[-0.15843742 -0.04593364 -0.9746429 ]
1.41804409,[-0.04673193 -0.22238411 -1.67041047],[0.94450419 1.03770782 0.60473408],0.4448915121,[-0.19265289 -0.06692991 -0.98676343]
1.419032812,[-0.08212041 -0.24190101 -1.68145687],[0.94600886 1.03611972 0.60473969],0.4453483739,[-0.22119729 -0.09012997 -0.9964881 ]
1.420038462,[-0.1219478  -0.26535898 -1.68958312],[0.94747668 1.03469403 0.60473361],0.445811853,[-0.25296772 -0.10584462 -1.00596634]
1.421040297,[-0.16108815 -0.28721493 -1.7000473 ],[0.94920906 1.0332538  0.60471774],0.4462815522,[-0.28440353 -0.08534075 -1.01622105]
1.422037601,[-0.2134606  -0.31102401 -1.7275251 ],[0.95088813 1.03174382 0.60468648],0.4467568605,[-0.32775312 -0.086483   -1.03848085]
1.423041582,[-0.26293517 -0.32935175 -1.75946474],[0.95271843 1.03037422 0.60464409],0.4472369676,[-0.36928117 -0.07196305 -1.06224118]
1.424038887,[-0.30415111 -0.34297076 -1.79288112],[0.95457308 1.02897426 0.60459507],0.447720886,[-0.40455403 -0.09869847 -1.08480177]
1.425045252,[-0.34040388 -0.35214078 -1.82000982],[0.95628655 1.0273025  0.6045412 ],0.4482074789,[-0.43536022 -0.11907656 -1.10246238]
1.426029921,[-0.37513073 -0.35526234 -1.84546821],[0.95866135 1.0253355  0.60406694],0.4486954938,[-0.46484361 -0.17586632 -1.11927415]
1.427029133,[-0.40998192 -0.35191917 -1.87179861],[0.96031696 1.0234908  0.60399292],0.4491836004,[-0.49444265 -0.23341652 -1.13688172]
1.428000927,[-0.44591969 -0.34152976 -1.90275444],[0.961942   1.02152855 0.60390571],0.4496704311,[-0.52522449 -0.29020158 -1.15797852]
1.429038763,[-0.48334345 -0.32627568 -1.93625907],[0.96373539 1.01968587 0.60380124],0.4501546245,[-0.55746705 -0.33266473 -1.18181808]
1.430034161,[-0.51413614 -0.3120195  -1.96567718],[0.96532536 1.01753358 0.60368461],0.4506348686,[-0.58395645 -0.34035459 -1.20353093]
1.431037664,[-0.54178096 -0.2952258  -2.00095715],[0.96701059 1.01548522 0.60355984],0.4511099434,[-0.6084559  -0.35928079 -1.2272969 ]
1.432037115,[-0.56493902 -0.28177008 -2.02998483],[0.96884823 1.01347689 0.60342117],0.4515787611,[-0.62886785 -0.34668756 -1.24742543]
1.43303895,[-0.58871847 -0.27008975 -2.05578275],[0.97078077 1.01162314 0.60327305],0.4520404039,[-0.64945584 -0.31536621 -1.26494603]
1.434003115,[-0.60989858 -0.26019526 -2.08342404],[0.97296201 1.00969543 0.60311142],0.4524941557,[-0.66826347 -0.27943794 -1.28307924]
1.435039759,[-0.62798549 -0.25108597 -2.12262599],[0.97521861 1.00793325 0.60295039],0.4529395294,[-0.68580373 -0.22932716 -1.3071492 ]
1.436006308,[-0.6378023  -0.24312186 -2.16174242],[0.97753351 1.00612186 0.60278522],0.4533762871,[-0.69701754 -0.18730484 -1.33026668]
1.43703866,[-0.63998937 -0.23464352 -2.1919513 ],[0.97983911 1.00427702 0.60262781],0.4538044535,[-0.70153669 -0.15427993 -1.34780438]
1.437995434,[-0.63910794 -0.22511481 -2.21487807],[0.98212663 1.00235414 0.60245426],0.4542243213,[-0.70306866 -0.13051742 -1.36137864]
1.439040899,[-0.63208865 -0.21238345 -2.23663358],[0.98429628 1.00046902 0.60229898],0.4546364494,[-0.69965226 -0.12410721 -1.37337726]
1.440032005,[-0.62167769 -0.19889261 -2.25817885],[0.98659959 0.99830863 0.60213035],0.4550416528,[-0.69357528 -0.12536953 -1.38518845]
1.441006184,[-0.61595007 -0.18793905 -2.2777628 ],[0.98866801 0.99624047 0.60197871],0.4554409856,[-0.69089052 -0.1438217  -1.39568253]
1.442035437,[-0.61271143 -0.17701218 -2.2985828 ],[0.99086037 0.99393773 0.60181387],0.4558357165,[-0.69024193 -0.16168666 -1.40780863]
1.442999125,[-0.61170227 -0.16664547 -2.32467372],[0.99294136 0.99182981 0.60166417],0.4562272985,[-0.69168674 -0.16645127 -1.42194834]
1.444028616,[-0.6100137  -0.15519115 -2.36176865],[0.99521719 0.98945766 0.60149809],0.4566173324,[-0.69367225 -0.16597563 -1.44336621]
1.444997311,[-0.6046135  -0.14789167 -2.39849106],[0.99737076 0.98718359 0.60135327],0.4570075265,[-0.69256406 -0.15476423 -1.46158607]
1.446025848,[-0.59257219 -0.14583151 -2.43679863],[0.99962078 0.98496649 0.60121103],0.4573996532,[-0.68647532 -0.1476524  -1.48075094]
1.447037458,[-0.57607752 -0.14599276 -2.47040907],[1.0021103  0.9827005  0.60106723],0.4577955026,[-0.67646097 -0.13497334 -1.49617801]
1.448030472,[-0.55406394 -0.14955075 -2.50098055],[1.00454932 0.98065427 0.60094156],0.4581968361,[-0.66201787 -0.11441678 -1.51078575]
1.449018955,[-0.52654255 -0.15825605 -2.53303665],[1.00715772 0.9784239  0.60081346],0.4586053402,[-0.64360524 -0.10454143 -1.52668715]
1.450039864,[-0.50037009 -0.16780826 -2.56437209],[1.00968978 0.97636289 0.6007023 ],0.4590225818,[-0.62621097 -0.09063839 -1.54269564]
1.450994968,[-0.47192324 -0.1779457  -2.59469683],[1.01235809 0.97411954 0.60059413],0.4594499668,[-0.60701197 -0.08370206 -1.5580217 ]
1.451998234,[-0.43549917 -0.19164214 -2.63315824],[1.01490989 0.97178127 0.60050512],0.4598887016,[-0.58239158 -0.1035378  -1.57788782]
1.453004122,[-0.39822338 -0.20126507 -2.6666868 ],[1.01748765 0.96949526 0.60042447],0.4603397611,[-0.55672811 -0.11121149 -1.59547741]
1.453995943,[-0.35323227 -0.20803855 -2.69543988],[1.01998927 0.96725926 0.60036241],0.4608038605,[-0.52450345 -0.12571666 -1.60840802]
1.455026388,[-0.30327826 -0.21293211 -2.71542239],[1.02249853 0.96463177 0.60030933],0.4612814347,[-0.48771326 -0.15423976 -1.61718387]
1.455992937,[-0.26203925 -0.21634784 -2.72994599],[1.02488142 0.96230308 0.60027589],0.4617726236,[-0.45706794 -0.16936231 -1.62233673]
1.456996679,[-0.21964259 -0.21798761 -2.75950341],[1.02738947 0.95983824 0.6002479 ],0.4622772649,[-0.42690907 -0.19475929 -1.63677129]
1.457994938,[-0.19104186 -0.21871105 -2.78964452],[1.02992258 0.95738988 0.60022484],0.462794893,[-0.40760846 -0.20574441 -1.65356656]
1.459041595,[-0.16406011 -0.22061491 -2.82271351],[1.0342479 0.9537026 0.5996636],0.4633247458,[-0.38972274 -0.20331169 -1.67105742]
1.459997416,[-0.14008136 -0.22469994 -2.84505066],[1.03689367 0.95115544 0.59965596],0.4638657768,[-0.37316333 -0.21548272 -1.68228749]
1.461003304,[-0.10733661 -0.23184632 -2.8566256 ],[1.03942934 0.94880887 0.59965414],0.4644166743,[-0.34891539 -0.20334293 -1.68750895]
1.462038279,[-0.07418319 -0.24247149 -2.85798421],[1.04209978 0.94644399 0.5996652 ],0.464975885,[-0.3232523  -0.19430336 -1.68497215]
1.463038921,[-0.05063639 -0.25444233 -2.85658004],[1.04474144 0.94409554 0.59968342],0.4655416433,[-0.3049534  -0.19233262 -1.68278288]
1.464021921,[-0.03238107 -0.26777232 -2.86165688],[1.04756213 0.94169095 0.59970531],0.4661120031,[-0.29146506 -0.18261326 -1.68616079]
1.46501708,[-0.01355856 -0.28527787 -2.87471248],[1.05012628 0.93948429 0.59973021],0.4666848741,[-0.27839226 -0.2005782  -1.69494352]
1.466037512,[ 0.0072894  -0.30067778 -2.88567395],[1.05281727 0.93716449 0.59975881],0.4672580586,[-0.26369627 -0.21417487 -1.70395587]
1.466995955,[ 0.02640503 -0.31068984 -2.88909525],[1.05560596 0.93478683 0.59979633],0.4678292904,[-0.2494667  -0.20035334 -1.70696299]
1.467994213,[ 0.04460908 -0.3177546  -2.88737769],[1.05832723 0.93254317 0.5998352 ],0.4683962734,[-0.23543736 -0.19786033 -1.70695286]
1.469049692,[ 0.06185003 -0.3224529  -2.88285955],[1.06092471 0.93042978 0.59987905],0.4689567194,[-0.22174529 -0.18031911 -1.70364053]
1.470037222,[ 0.07141018 -0.32382068 -2.87770396],[1.06361796 0.9282332  0.59992851],0.4695083852,[-0.21394162 -0.16380302 -1.70025105]
1.471003294,[ 0.07821647 -0.32228813 -2.87444008],[1.06632565 0.92584826 0.59998722],0.470049106,[-0.20840244 -0.1773057  -1.69706805]
1.472005844,[ 0.08439697 -0.32101989 -2.87225663],[1.06874625 0.92361248 0.60004386],0.4705768271,[-0.2034748  -0.20329872 -1.69469379]
1.47304368,[ 0.0905406  -0.32053843 -2.86690676],[1.07124311 0.92130044 0.6001065 ],0.471089632,[-0.19822037 -0.21864168 -1.69007205]
1.473997355,[ 0.09972517 -0.32072487 -2.85942883],[1.07381314 0.91880127 0.6001806 ],0.4715857664,[-0.19033988 -0.23052105 -1.6831175 ]
1.475002766,[ 0.10795946 -0.32033163 -2.85104151],[1.07619227 0.91647309 0.60025182],0.4720636581,[-0.18320007 -0.24609752 -1.67733553]
1.476043224,[ 0.11221002 -0.32138956 -2.83844864],[1.0784565  0.91421586 0.60032223],0.472521933,[-0.17870301 -0.29398956 -1.66876917]
1.476999044,[ 0.10991374 -0.32378235 -2.82403834],[1.08085022 0.9118992  0.60039622],0.4729594267,[-0.17909566 -0.32680841 -1.65963829]
1.477993965,[ 0.09883086 -0.32859632 -2.79950498],[1.08331076 0.90956362 0.60046992],0.4733751913,[-0.18546123 -0.34462147 -1.64607106]
1.478999853,[ 0.08192451 -0.33435166 -2.77391691],[1.08548746 0.90737566 0.60053481],0.4737684993,[-0.19637622 -0.37407005 -1.63322444]
1.47999239,[ 0.06490409 -0.33981425 -2.7488885 ],[1.0878447  0.90522911 0.60059494],0.4741388419,[-0.20744146 -0.3738805  -1.62133533]
1.481048107,[ 0.04922175 -0.34396416 -2.72356473],[1.09029658 0.90304205 0.60064496],0.4744859254,[-0.21756075 -0.36419434 -1.61092823]
1.482027769,[ 0.0292912  -0.34638089 -2.69025607],[1.09264876 0.90119577 0.60069713],0.4748096635,[-0.23001981 -0.36929476 -1.59301004]
1.483035803,[ 0.01056557 -0.34692529 -2.65737741],[1.09492525 0.89917642 0.60074225],0.4751101665,[-0.24171431 -0.36661242 -1.57623908]
1.483992815,[-0.0089099  -0.34527969 -2.62437412],[1.09711259 0.89710115 0.60078126],0.4753877287,[-0.25405624 -0.37471856 -1.56012462]
1.48504281,[-0.02893294 -0.3396408  -2.58570387],[1.09914134 0.89498046 0.60081401],0.4756428135,[-0.26626687 -0.37508638 -1.54127946]
1.486039877,[-0.04630714 -0.3321251  -2.55391419],[1.10129947 0.89281801 0.60084203],0.4758760369,[-0.27702233 -0.38905908 -1.52552102]
1.487021923,[-0.06591257 -0.31988913 -2.5220458 ],[1.10319592 0.89075318 0.60086253],0.4760881499,[-0.28939621 -0.39877938 -1.50886051]
1.487996817,[-0.09115897 -0.30433413 -2.48781135],[1.10508975 0.88866501 0.60087353],0.4762800204,[-0.30592645 -0.40534237 -1.49160361]
